customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalSpend,AvgChargesPerMonth,tenure_group
5093-FEGLU,Female,0,1,0,47,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.65,921.55,0,923.55,19.607446808510637,25-48
9068-FHQHD,Female,0,1,1,40,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.15,777.35,0,806.0,19.43375,25-48
9497-QCMMS,Male,1,0,0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.55,93.55,1,93.55,93.55,0-12
8883-ANODQ,Female,0,1,1,68,1,1,Fiber optic,0,1,1,0,0,0,Two year,1,Credit card (automatic),84.4,5746.75,0,5739.200000000001,84.51102941176471,61+
3050-RLLXC,Female,0,1,1,56,1,1,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),81.25,4620.4,0,4550.0,82.50714285714285,49-60
8884-MRNSU,Male,0,1,1,17,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.9,329.75,0,338.29999999999995,19.397058823529413,13-24
0523-VNGTF,Female,1,0,0,52,0,0,DSL,0,1,1,1,1,0,Month-to-month,1,Electronic check,50.5,2566.3,0,2626.0,49.35192307692308,49-60
5304-EFJLP,Male,1,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),111.65,8022.85,0,8038.8,111.42847222222223,61+
5871-DGTXZ,Male,0,0,0,32,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.8,607.7,0,633.6,18.990625,25-48
4226-KKDON,Male,0,0,0,8,1,0,DSL,0,1,0,1,1,0,Month-to-month,1,Electronic check,66.65,520.95,0,533.2,65.11875,0-12
7696-AMHOD,Female,0,1,1,49,1,0,DSL,0,1,1,0,1,1,One year,0,Credit card (automatic),78.0,3824.2,0,3822.0,78.04489795918367,49-60
0816-TSPHQ,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.75,44.2,0,41.5,22.1,0-12
5519-TEEUH,Male,0,0,1,33,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,20.15,682.15,0,664.9499999999999,20.671212121212122,25-48
2692-BUCFV,Male,1,0,0,29,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),101.45,2948.6,0,2942.05,101.67586206896551,25-48
6010-DDPPW,Male,0,1,0,70,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.15,1940.85,0,1760.5,27.72642857142857,61+
5306-BVTKJ,Male,0,1,1,48,1,0,DSL,0,1,1,0,0,0,One year,1,Credit card (automatic),55.8,2651.2,0,2678.3999999999996,55.23333333333333,25-48
1998-VHJHK,Female,0,0,0,27,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.15,501.35,0,517.05,18.56851851851852,25-48
5315-CKEQK,Male,1,1,1,28,1,1,DSL,0,0,0,0,0,0,One year,1,Electronic check,51.0,1381.8,0,1428.0,49.35,25-48
5628-FCGYG,Male,0,0,0,21,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.1,1737.45,0,1766.1,82.7357142857143,13-24
1271-UODNO,Male,0,0,0,39,1,1,DSL,0,0,0,1,0,0,Two year,1,Credit card (automatic),53.85,2200.7,0,2100.15,56.42820512820512,25-48
8443-WVPSS,Male,0,1,0,10,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Electronic check,99.85,990.9,1,998.5,99.09,0-12
3703-TTEPD,Male,0,0,0,21,1,0,DSL,1,0,1,0,1,0,Month-to-month,0,Bank transfer (automatic),65.35,1424.4,0,1372.35,67.82857142857144,13-24
8008-HAWED,Male,0,0,0,14,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,50.75,712.75,1,710.5,50.910714285714285,13-24
4134-BSXLX,Male,0,1,0,28,1,0,DSL,1,1,0,1,0,0,Month-to-month,0,Mailed check,60.9,1785.65,0,1705.2,63.77321428571429,25-48
1557-EMYVT,Female,0,0,0,43,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),115.05,4895.1,0,4947.15,113.83953488372094,25-48
3090-LETTY,Male,0,0,1,2,1,1,DSL,1,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),60.95,134.6,0,121.9,67.3,0-12
4806-KEXQR,Male,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.9,324.3,1,319.6,81.075,0-12
2212-LYASK,Male,0,1,1,27,0,0,DSL,0,1,1,0,0,1,One year,1,Credit card (automatic),45.85,1246.4,0,1237.95,46.162962962962965,25-48
1905-OEILC,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.5,19.5,0,19.5,19.5,0-12
3963-RYFNS,Female,0,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),116.45,8013.55,0,8384.4,111.29930555555556,61+
7459-RRWQZ,Female,0,0,0,15,1,1,DSL,1,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),64.65,994.55,1,969.7500000000001,66.30333333333333,13-24
2577-GVSIL,Male,0,1,1,35,1,1,DSL,0,0,0,1,1,1,One year,1,Bank transfer (automatic),73.45,2661.1,0,2570.75,76.03142857142856,25-48
9445-ZUEQE,Male,0,1,1,27,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Credit card (automatic),85.2,2151.6,0,2300.4,79.68888888888888,25-48
5307-UVGNB,Female,0,1,1,53,0,0,DSL,1,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),48.7,2495.2,0,2581.1000000000004,47.079245283018864,49-60
3026-ATZYV,Female,0,1,1,37,1,0,DSL,1,1,0,0,1,1,One year,0,Bank transfer (automatic),75.1,2658.8,0,2778.7,71.85945945945946,25-48
8992-JQYUN,Male,0,1,0,1,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,50.35,50.35,1,50.35,50.35,0-12
8816-VXNZD,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.1,75.1,1,75.1,75.1,0-12
1193-RTSLK,Female,0,0,0,38,1,0,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Credit card (automatic),83.9,3233.6,1,3188.2000000000003,85.09473684210526,25-48
3178-FESZO,Female,0,0,0,1,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),100.25,100.25,1,100.25,100.25,0-12
6614-FHDBO,Male,0,0,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),109.2,7878.3,0,7862.400000000001,109.42083333333333,61+
3253-HKOKL,Female,0,1,1,52,1,0,Fiber optic,1,0,1,0,1,1,One year,0,Electronic check,100.3,5244.45,0,5215.599999999999,100.85480769230769,49-60
5442-XSDCW,Male,0,1,1,11,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),79.5,868.5,1,874.5,78.95454545454545,0-12
2957-JIRMN,Female,1,0,0,62,1,1,Fiber optic,0,0,0,0,1,0,One year,0,Electronic check,84.45,4959.15,0,5235.900000000001,79.98629032258064,61+
5515-IDEJJ,Male,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.9,19.9,1,19.9,19.9,0-12
5811-IWXYM,Female,0,1,1,52,1,1,Fiber optic,0,0,1,0,1,1,One year,0,Bank transfer (automatic),101.25,5301.1,0,5265.0,101.94423076923077,49-60
2931-SVLTV,Male,0,1,1,40,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Credit card (automatic),110.1,4469.1,0,4404.0,111.7275,25-48
9170-ARBTB,Female,0,1,1,52,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.6,1012.4,0,1019.2,19.46923076923077,49-60
7694-VLBWQ,Male,0,1,0,67,1,1,Fiber optic,0,1,1,0,1,1,One year,0,Electronic check,104.1,7040.85,1,6974.7,105.08731343283583,61+
3936-QQFLL,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.75,39.3,0,39.5,19.65,0-12
7878-RTCZG,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.9,19.9,0,19.9,19.9,0-12
3635-JBPSG,Female,0,0,0,15,0,0,DSL,0,1,0,0,0,1,Two year,1,Mailed check,38.8,603.0,0,582.0,40.2,13-24
1621-YNCJH,Female,0,1,0,36,1,1,Fiber optic,1,1,1,1,0,1,Two year,1,Credit card (automatic),106.05,3834.4,0,3817.7999999999997,106.51111111111112,25-48
7530-HDYDS,Female,0,0,0,38,1,0,Fiber optic,0,1,1,1,0,0,Month-to-month,1,Credit card (automatic),84.25,3264.5,1,3201.5,85.90789473684211,25-48
9926-PJHDQ,Female,0,1,1,72,1,1,DSL,0,0,1,0,1,1,Two year,1,Bank transfer (automatic),76.8,5468.45,0,5529.599999999999,75.95069444444444,61+
4770-UEZOX,Male,0,0,0,2,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.75,144.8,0,149.5,72.4,0-12
5696-EXCYS,Male,0,0,0,17,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.45,369.05,0,330.65,21.708823529411767,13-24
0406-BPDVR,Female,1,1,0,54,1,1,Fiber optic,0,1,0,0,1,1,One year,1,Credit card (automatic),101.5,5373.1,1,5481.0,99.50185185185185,49-60
2225-ZRGSG,Female,0,1,1,70,1,1,Fiber optic,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),93.9,6579.05,1,6573.0,93.98642857142858,61+
3275-RHRNE,Male,0,1,1,28,0,0,DSL,0,1,1,1,1,1,One year,1,Credit card (automatic),60.0,1682.05,0,1680.0,60.073214285714286,25-48
1135-HIORI,Female,0,1,1,64,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,111.45,7266.95,0,7132.8,113.54609375,61+
3566-HJGPK,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.55,45.55,0,45.55,45.55,0-12
8260-NGFNY,Female,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.2,25.2,1,25.2,25.2,0-12
5018-LXQQG,Female,0,1,1,30,1,0,DSL,1,0,0,1,0,1,Month-to-month,0,Bank transfer (automatic),66.3,1923.5,0,1989.0,64.11666666666666,25-48
4760-XOHVN,Female,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.45,19.45,1,19.45,19.45,0-12
3688-FTHLT,Female,0,0,0,16,1,1,DSL,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),63.05,1067.05,0,1008.8,66.690625,13-24
0188-GWFLE,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,33.7,0,40.1,16.85,0-12
2038-LLMLM,Female,0,0,0,48,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,103.85,4946.05,0,4984.799999999999,103.04270833333334,25-48
8640-SDGKB,Male,0,0,0,4,1,0,DSL,0,0,1,1,1,1,Month-to-month,1,Electronic check,74.4,299.7,1,297.6,74.925,0-12
6341-JVQGF,Female,0,1,1,31,1,0,DSL,1,0,1,1,1,1,One year,1,Mailed check,81.15,2545.75,0,2515.65,82.12096774193549,25-48
6794-HKIAJ,Male,0,0,0,62,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),90.7,5586.45,0,5623.400000000001,90.1040322580645,61+
3500-NSDOA,Male,0,1,1,68,1,1,DSL,0,1,0,1,0,1,Two year,0,Credit card (automatic),70.8,4859.95,0,4814.4,71.46985294117647,61+
6300-BWMJX,Female,0,1,0,59,1,1,Fiber optic,0,0,1,1,1,0,Month-to-month,0,Electronic check,93.35,5386.5,0,5507.65,91.29661016949153,49-60
2495-TTHBQ,Female,0,0,1,4,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,20.4,84.75,0,81.6,21.1875,0-12
8395-ETZKQ,Male,1,1,1,68,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.5,1193.55,0,1326.0,17.55220588235294,61+
0237-YFUTL,Female,0,1,0,50,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Bank transfer (automatic),109.65,5405.8,0,5482.5,108.116,49-60
8591-NXRCV,Female,0,0,0,41,1,1,DSL,1,0,1,1,0,1,Month-to-month,1,Bank transfer (automatic),74.65,3090.65,0,3060.65,75.38170731707318,25-48
6339-DKLMK,Female,0,0,0,13,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,31.65,389.95,0,411.45,29.996153846153845,13-24
1794-SWWKL,Male,0,1,1,15,1,1,DSL,0,0,1,1,0,0,Month-to-month,1,Bank transfer (automatic),59.65,867.1,0,894.75,57.806666666666665,13-24
3893-JRNFS,Male,0,0,0,68,0,0,DSL,0,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),39.9,2796.35,0,2713.2,41.12279411764706,61+
9799-CAYJJ,Female,1,1,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.3,153.8,0,138.6,76.9,0-12
9625-QNLUX,Male,0,1,1,68,1,0,Fiber optic,1,1,1,0,1,1,Two year,1,Credit card (automatic),103.25,7074.4,0,7021.0,104.03529411764706,61+
7643-RCHXS,Female,0,1,1,63,1,0,No,0,0,0,0,0,0,Two year,0,Electronic check,19.35,1263.85,0,1219.0500000000002,20.06111111111111,61+
3746-EUBYR,Male,0,1,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.6,74.6,1,74.6,74.6,0-12
7593-JNWRU,Male,0,1,1,6,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),44.6,260.8,1,267.6,43.46666666666667,0-12
6474-FVJLC,Male,0,0,0,2,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.0,165.45,1,172.0,82.725,0-12
6725-TPKJO,Male,0,0,0,44,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.05,845.25,0,882.2,19.210227272727273,25-48
4455-BFSPD,Female,0,1,0,61,1,1,Fiber optic,0,0,0,1,1,1,One year,0,Bank transfer (automatic),101.15,6383.9,0,6170.150000000001,104.65409836065574,61+
7665-TOALD,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.6,69.6,1,69.6,69.6,0-12
3765-JXVKY,Female,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.7,74.7,1,74.7,74.7,0-12
8999-BOHSE,Female,1,0,0,11,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Bank transfer (automatic),89.7,1047.7,1,986.7,95.24545454545455,0-12
3621-CEOVK,Female,1,1,0,14,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.2,1369.8,1,1402.8,97.84285714285714,13-24
7892-POOKP,Female,0,1,0,28,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,104.8,3046.05,1,2934.4,108.78750000000001,25-48
0596-BQCEQ,Female,0,1,1,62,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,100.15,6283.3,1,6209.3,101.34354838709677,61+
5673-FSSMF,Female,0,0,0,1,1,1,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,60.15,60.15,1,60.15,60.15,0-12
4090-KPJIP,Female,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.95,212.4,0,224.85000000000002,70.8,0-12
6128-AQBMT,Male,1,1,0,41,0,0,DSL,0,1,1,0,1,1,Month-to-month,1,Electronic check,53.95,2215.4,0,2211.9500000000003,54.03414634146342,25-48
4840-ORQXB,Female,1,0,0,56,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Electronic check,104.75,5841.35,0,5866.0,104.30982142857144,49-60
4690-PKDQG,Female,1,1,0,42,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,95.55,3930.6,0,4013.1,93.58571428571429,25-48
0356-OBMAC,Female,1,0,0,56,1,1,Fiber optic,0,1,1,1,1,0,Two year,1,Bank transfer (automatic),99.9,5706.3,0,5594.400000000001,101.89821428571429,49-60
8731-WBBMB,Female,0,1,0,26,1,0,DSL,0,1,1,1,1,1,Month-to-month,0,Bank transfer (automatic),81.9,2078.55,0,2129.4,79.94423076923077,25-48
8085-MSNLK,Female,0,1,0,62,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Mailed check,113.95,6891.4,0,7064.900000000001,111.1516129032258,61+
8035-PWSEV,Female,0,0,0,6,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,89.25,487.05,0,535.5,81.175,0-12
5213-TWWJU,Male,0,0,0,28,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,0,Electronic check,91.0,2626.15,0,2548.0,93.79107142857143,25-48
2636-ALXXZ,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.6,69.6,1,69.6,69.6,0-12
1866-OBPNR,Male,0,1,1,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),74.6,74.6,0,74.6,74.6,0-12
8402-OOOHJ,Female,0,0,0,41,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.65,835.15,0,846.65,20.36951219512195,25-48
6980-CDGFC,Female,0,1,0,67,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),20.85,1327.4,0,1396.95,19.811940298507466,61+
9200-NLNPD,Male,0,1,0,56,0,0,DSL,0,0,1,1,1,1,One year,1,Bank transfer (automatic),54.05,2959.8,0,3026.7999999999997,52.853571428571435,49-60
4671-VJLCL,Female,0,0,0,63,1,1,DSL,1,1,1,1,1,0,Two year,1,Credit card (automatic),79.85,4861.45,0,5030.549999999999,77.16587301587302,61+
4644-OBGFZ,Male,0,1,1,55,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.5,1026.35,0,1072.5,18.66090909090909,49-60
5522-JBWMO,Male,0,0,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.0,44.0,0,44.0,44.0,0-12
3470-BTGQO,Male,0,0,1,21,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.65,985.05,0,958.65,46.90714285714286,13-24
8561-NMTBD,Female,0,1,1,67,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Credit card (automatic),112.35,7388.45,0,7527.45,110.27537313432836,61+
7921-LMDFQ,Male,1,0,0,51,1,0,Fiber optic,0,0,1,0,1,1,One year,1,Bank transfer (automatic),94.0,4905.75,0,4794.0,96.19117647058823,49-60
4505-EXZHB,Female,1,0,0,6,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,74.4,434.1,1,446.40000000000003,72.35000000000001,0-12
4570-QHXHL,Female,0,0,0,9,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,43.75,405.7,0,393.75,45.077777777777776,0-12
7094-MSZAO,Male,0,1,1,10,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.05,218.5,0,200.5,21.85,0-12
6718-BDGHG,Female,0,1,0,43,1,1,DSL,0,0,0,1,1,0,One year,1,Bank transfer (automatic),64.85,2908.2,0,2788.5499999999997,67.63255813953488,25-48
5055-BRMNE,Female,0,1,1,67,1,1,Fiber optic,1,0,0,1,1,1,Two year,0,Credit card (automatic),106.7,7009.5,0,7148.900000000001,104.61940298507463,61+
3597-MVHJT,Female,0,0,0,27,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.6,2595.25,0,2581.2,96.12037037037037,25-48
6122-EFVKN,Male,0,0,1,24,0,0,DSL,1,0,0,1,0,0,Two year,0,Mailed check,35.75,830.8,0,858.0,34.61666666666667,13-24
6927-WTFIV,Male,1,0,0,20,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),71.3,1389.2,1,1426.0,69.46000000000001,13-24
2080-CAZNM,Female,1,0,0,41,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.4,4133.95,0,4280.400000000001,100.8280487804878,25-48
8999-EXMNO,Female,0,1,1,19,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.15,387.7,0,382.84999999999997,20.405263157894737,13-24
5110-CHOPY,Female,0,0,0,60,0,0,DSL,1,0,1,0,1,1,Two year,0,Electronic check,53.6,3237.05,0,3216.0,53.950833333333335,49-60
1910-FMXJM,Female,0,1,0,36,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,80.4,2937.65,0,2894.4,81.60138888888889,25-48
0988-JRWWP,Female,0,0,0,3,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,54.2,140.4,0,162.60000000000002,46.800000000000004,0-12
5850-BDWCY,Female,0,0,0,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.2,123.65,0,121.19999999999999,20.608333333333334,0-12
1784-BXEFA,Female,0,0,0,10,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.55,187.35,0,205.5,18.735,0-12
2057-BOYKM,Female,1,1,0,72,1,1,Fiber optic,1,1,1,1,0,0,Two year,1,Bank transfer (automatic),96.6,6827.5,0,6955.2,94.82638888888889,61+
0356-ERHVT,Male,0,1,0,11,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),45.9,521.9,0,504.9,47.445454545454545,0-12
4906-ZHGPK,Male,0,1,1,54,1,1,DSL,0,1,0,1,1,0,One year,1,Electronic check,70.7,3770.0,0,3817.8,69.81481481481481,49-60
6872-HXFNF,Female,0,1,0,64,1,1,DSL,0,0,1,1,0,0,One year,0,Bank transfer (automatic),58.35,3756.45,0,3734.4,58.69453125,61+
4891-NLUBA,Female,0,1,1,61,0,0,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),61.45,3751.15,0,3748.4500000000003,61.49426229508197,61+
7898-PDWQE,Male,0,1,0,71,1,1,DSL,1,1,1,1,0,1,Two year,0,Credit card (automatic),80.4,5727.15,0,5708.400000000001,80.66408450704225,61+
8837-VVWLQ,Female,0,0,0,8,1,0,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Electronic check,84.95,668.4,1,679.6,83.55,0-12
2085-BOJKI,Male,0,1,0,17,1,0,Fiber optic,0,0,1,0,1,1,One year,1,Bank transfer (automatic),96.65,1588.25,0,1643.0500000000002,93.42647058823529,13-24
5840-NVDCG,Female,0,1,1,16,1,0,DSL,1,1,0,1,0,1,Two year,0,Bank transfer (automatic),68.25,1114.85,0,1092.0,69.678125,13-24
2150-UWTFY,Female,0,1,1,22,1,0,DSL,1,1,1,0,0,0,Month-to-month,0,Mailed check,61.15,1422.05,1,1345.3,64.63863636363637,13-24
7964-VEXDG,Male,0,0,1,21,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,80.35,1747.2,0,1687.35,83.2,13-24
1599-MMYRQ,Male,0,1,1,62,1,0,Fiber optic,1,1,0,0,0,0,One year,1,Credit card (automatic),81.45,4983.05,0,5049.900000000001,80.37177419354839,61+
7382-DFJTU,Male,0,0,0,18,1,0,DSL,0,0,1,1,0,0,Month-to-month,0,Credit card (automatic),55.2,1058.1,0,993.6,58.78333333333333,13-24
3811-VBYBZ,Male,0,0,0,7,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,99.8,673.25,1,698.6,96.17857142857143,0-12
7190-XHTWJ,Female,0,0,0,38,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.3,755.5,0,733.4,19.88157894736842,25-48
0265-PSUAE,Female,0,1,1,16,1,0,Fiber optic,1,0,1,0,1,1,Month-to-month,0,Bank transfer (automatic),100.7,1522.7,0,1611.2,95.16875,13-24
1122-JWTJW,Male,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.65,70.65,1,70.65,70.65,0-12
1852-QSWCD,Male,0,1,1,64,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,24.8,1514.85,0,1587.2,23.66953125,61+
9091-WTUUY,Male,0,1,1,64,1,0,DSL,1,0,1,1,1,0,Two year,0,Mailed check,69.25,4447.75,0,4432.0,69.49609375,61+
8286-AFUYI,Male,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,47.95,47.95,0,47.95,47.95,0-12
5669-SRAIP,Female,0,0,0,5,0,0,DSL,0,0,1,0,0,1,Month-to-month,0,Electronic check,39.5,210.75,1,197.5,42.15,0-12
8232-CTLKO,Female,0,1,1,66,1,0,DSL,1,0,0,0,1,0,Two year,1,Electronic check,59.75,3996.8,0,3943.5,60.55757575757576,61+
5131-PONJI,Male,0,1,1,49,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),90.4,4494.65,0,4429.6,91.72755102040816,49-60
5624-RYAMH,Female,0,0,0,9,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,19.5,178.85,0,175.5,19.87222222222222,0-12
4138-NAXED,Male,0,0,0,51,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),81.0,4085.75,0,4131.0,80.11274509803921,49-60
0270-THENM,Male,0,1,1,72,1,1,DSL,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),69.85,5102.35,0,5029.2,70.86597222222223,61+
5998-VVEJY,Male,0,0,0,26,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,80.5,2088.8,1,2093.0,80.33846153846154,25-48
8715-KKTFG,Female,0,1,0,61,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Bank transfer (automatic),103.3,6518.35,0,6301.3,106.85819672131149,61+
8749-JMNKX,Male,1,1,0,51,1,1,Fiber optic,1,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),93.8,4750.95,1,4783.8,93.15588235294118,49-60
5298-GSTLM,Female,1,0,0,60,1,1,Fiber optic,1,0,0,0,1,1,One year,1,Bank transfer (automatic),101.4,6176.6,0,6084.0,102.94333333333334,49-60
1460-UZPRJ,Male,0,1,0,60,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.95,1258.15,0,1197.0,20.96916666666667,49-60
4086-ATNFV,Female,0,1,1,34,1,0,DSL,1,1,1,0,0,0,One year,1,Mailed check,60.8,2042.05,0,2067.2,60.06029411764706,25-48
4549-ZDQYY,Female,0,0,0,52,1,0,DSL,1,0,1,1,0,0,One year,0,Credit card (automatic),57.95,3042.25,0,3013.4,58.50480769230769,49-60
3870-MQAMG,Female,0,1,0,54,1,1,Fiber optic,0,1,1,1,1,1,One year,0,Electronic check,110.35,5893.15,1,5958.9,109.1324074074074,49-60
5651-CPDND,Male,0,0,0,10,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,46.0,492.1,0,460.0,49.21,0-12
0810-DHDBD,Female,0,0,0,52,1,1,DSL,1,0,1,1,1,0,One year,0,Credit card (automatic),74.0,3877.65,0,3848.0,74.57019230769231,49-60
6080-TCMYC,Male,0,1,1,40,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,81.2,3292.3,0,3248.0,82.3075,25-48
